#separator:tab
#html:true
#tags column:3
Die {{c1::Krankenpflegerin::die Krankenschwester}} kümmert sich aufopferungsvoll/&nbsp;hingebungsvoll/leidenschaftlich um die Patienten.	Als Krankenpflegerin auf der Intensivstation trägt sie viel Verantwortung.	
<b>{{c1::Stim-Pack::Kampfstimulans / Schnellfeuer-Sender}}</b>: Ein Gerät, das ein Feld erzeugt, welches die <b>{{c2::Kadenz::Feuerrate / Schussfrequenz}}</b> und das Lauftempo von Verbündeten <b>{{c3::optimiert::boostet / steigert}}</b>.		
<b>{{c1::Luftschlag::Orbitalbeschuss / Laser-Salve}}</b>: Ein verheerender Laser-Angriff, der in einer kreisförmigen Zone <b>{{c2::kontinuierlichen::fortlaufenden}}</b> Schaden anrichtet. Perfekt geeignet, um Gegner beim <b>{{c3::Entschärfen::Defusen}}</b> des Spikes zu stoppen.		
<b>{{c1::Kopfjäger::Headhunter / Präzisions-Pistole}}</b>: Aktiviert eine schwere Pistole, die über ein Visier verfügt. Sie ist ideal für <b>{{c2::One-Taps::präzise Kopfschüsse}}</b> und dient als zuverlässige <b>{{c3::Sekundärwaffe::Backup-Waffe}}</b> in Sparrunden.		
<blockquote><div><b>{{c1::Rendezvous::Ego-Teleport / Rückzugspunkt}}</b>: Platziert einen Ankerpunkt, zu dem sich Chamber <b>{{c2::translozieren::teleportieren / versetzen}}</b> kann. Dies ermöglicht es ihm, aggressive Winkel zu halten und sich bei Gefahr sofort in <b>{{c3::Sicherheit::Deckung}}</b> zu bringen.</div></blockquote><div></div>		
<b>{{c1::Markenzeichen::Perimeter-Falle / Marken-Scanner}}</b>: Eine auslegbare Falle zur <b>{{c2::Flanken-Überwachung::Rückenabsicherung}}</b>. Bei Feindkontakt löst sie ein <b>{{c3::Destabilisierungs-Feld::Verlangsamungs-Feld}}</b> aus, das die Bewegung der Eindringlinge massiv hemmt.		
<b>{{c1::Glanzleistung::Tour de Force / Elite-Gewehr}}</b>: Beschwört ein spezialisiertes Scharfschützengewehr, das bei Oberkörpertreffern <b>{{c2::letal::tödlich / sofort eliminierend}}</b> wirkt. Jeder Kill erzeugt eine Zone, die das gegnerische Vorrücken durch <b>{{c3::Entschleunigung::Slow-Effekte}}</b> unterbindet.		
<b>{{c1::Täuschung::Rauch-Vorhang / Spektral-Nebel}}</b>: Clove nutzt die Schlachtfeldansicht, um <b>{{c2::Sichtbarrieren::Rauchwolken}}</b> zu platzieren. Einzigartig ist die <b>{{c3::Post-Mortem-Nutzung::Nutzung nach dem Ableben}}</b>, wodurch Clove auch als Geist das Team unterstützen kann.		
<b>{{c1::Rumpfuschen::Erosions-Fragment / Verfalls-Essenz}}</b>: Ein geworfenes Projektil, das nach einer <b>{{c2::Detonationszeit::Verzögerung}}</b> explodiert. Getroffene Ziele leiden unter <b>{{c3::Verfall::temporärer Schwächung / Decay}}</b>, was ihre Trefferpunkte sofort drastisch reduziert.		
<b>{{c1::Stärkungsmittel::Vitalitäts-Raub / Adrenalin-Schub}}</b>: Clove <b>{{c2::absorbiert::entzieht / inhaliert}}</b> die Lebenskraft besiegter Gegner. Dies gewährt einen sofortigen Schub an <b>{{c3::Agilität::Lauftempo}}</b> und füllt den Lebensbalken temporär mit <b>{{c4::Zusatzleben::Overheal / Puffer-Leben}}</b> auf.		
<b>{{c1::Noch nicht tot::Todesverachtung / Reanimation}}</b>: Nach dem Ableben kann Clove sich <b>{{c2::restituieren::wiederbeleben}}</b>. Um permanent im Spiel zu bleiben, muss innerhalb kurzer Zeit eine <b>{{c3::Eliminierung::Kill / Unterstützung}}</b> erfolgen, sonst kehrt der Tod zurück.		
<b>{{c1::Fallendraht::Stolperdraht / Tripwire}}</b>: Ein verdecktes Gerät, das eine Linie zwischen zwei Punkten spannt. Eindringlinge werden <b>{{c2::offenbart::aufgedeckt / markiert}}</b>, kurzzeitig festgesetzt und <b>{{c3::kampfunfähig::desorientiert / dazed}}</b> gemacht, sofern die Apparatur nicht zerstört wird.		
<b>{{c1::Cyberkäfig::Sichtbarriere / Cyber-Käfig}}</b>: Erzeugt eine zylindrische Zone, die die <b>{{c2::Sichtlinie::Visibilität}}</b> unterbricht. Gegner, die den Rand passieren, erzeugen ein <b>{{c3::akustisches Signal::Geräusch}}</b>, das ihre Position verrät.		
<b>{{c1::Spionagekamera::Überwachungskamera / Spy-Cam}}</b>: Ermöglicht die Fernüberwachung eines Areals. Durch das Abfeuern eines <b>{{c2::Ortungspfeils::Tracking-Darts}}</b> wird die exakte Position eines Feindes in Echtzeit <b>{{c3::trianguliert::übermittelt / aufgedeckt}}</b>.		
<blockquote><div><b>{{c1::Neuronaler Diebstahl::Gedächtnis-Extraktion / Neural Theft}}</b>: Cypher hackt den Hut eines gefallenen Gegners, um die <b>{{c2::Koordinaten::Standpunkte}}</b> aller verbliebenen Widersacher zweimal kurz hintereinander <b>{{c3::anzuzeigen::zu visualisieren / zu pingen}}</b>.</div></blockquote><h3></h3>		
<b>{{c1::Geräuschsensor::Schallwellen-Detektor / Akustik-Mine}}</b>: Ein stationäres Gerät, das auf <b>{{c2::Emissionen::Schallquellen / Lärm}}</b> wie Schritte oder Schüsse reagiert. Bei Auslösung werden alle Gegner im Radius <b>{{c3::kampfunfähig::desorientiert / dazed}}</b> gemacht.		
<b>{{c1::Gitterbarriere::Energetische Barrikade / Barrier-Mesh}}</b>: Eine Scheibe, die beim Aufprall ein transparentes, aber <b>{{c2::undurchdringliches::passierresistentes}}</b> Gitternetz entfaltet. Es blockiert die <b>{{c3::Bewegungsfreiheit::Pfadfindung}}</b> von Charakteren, lässt aber Projektile hindurch.		
<b>{{c1::GravNet::Schwerkraft-Granate / Netz-Projektil}}</b>: Eine Wurfwaffe, die Gegner bei der Landung in die <b>{{c2::Hocke::Kriech-Position / Ducken}}</b> zwingt. Betroffene Ziele sind stark <b>{{c3::entschleunigt::in ihrer Mobilität gehemmt}}</b>, bis sie das Netz manuell entfernen.		
<b>{{c1::Annihilation::Nanodraht-Kokon / Terminierungs-Impuls}}</b>: Feuert einen Nanodraht-Strahl, der den ersten getroffenen Feind <b>{{c2::einkapselt::in einen Kokon hüllt}}</b>. Das Opfer wird langsam zum Ursprung gezogen und <b>{{c3::eliminiert::exekutiert}}</b>, sofern der Kokon nicht rechtzeitig von Verbündeten zerstört wird.		
<b>{{c1::Ergreifen::Fessel-Zone / Nachtmär-Kugel}}</b>: Ein geworfenes Projektil, das am Boden eine Zone aus Tinte erzeugt. Gegner im Radius werden <b>{{c2::fixiert::angekettet / immobilisiert}}</b>, erleiden sofortigen <b>{{c3::Verfall::Decay / temporären Lebensabzug}}</b> und können den Bereich nicht verlassen.		
<blockquote><div><b>{{c1::Nachtalb::Geister-Auge / Spektral-Scanner}}</b>: Beschwört eine schwebende Entität, die Feinde in ihrem <b>{{c2::Sichtkegel::Sichtfeld}}</b> aufdeckt. Bei Entdeckung wird eine <b>{{c3::Phantomschiene::Lichtspur / Trail}}</b> zum Ziel gezogen, die von Fades anderen Jagdfähigkeiten genutzt wird.</div></blockquote><div></div>		
<b>{{c1::Nachtschatten::Prowler / Schatten-Jäger}}</b>: Sendet eine Kreatur aus, die Feinde oder deren Spuren verfolgt. Bei Kontakt erleidet das Opfer eine massive <b>{{c2::Sichteinschränkung::Nearsight / Blindheit}}</b>. Der Jäger kann durch Halten der Taste entlang des <b>{{c3::Vektors::Fadenkreuz-Richtung}}</b> gesteuert werden.		
<blockquote><div><b>{{c1::Einbruch der Nacht::Albtraum-Welle / Terror-Kaskade}}</b>: Eine gewaltige Energie-Welle, die unaufhaltsam durch Terrain bricht. Getroffene Ziele werden mit einer Spur markiert, erleiden <b>{{c2::Verfall::Decay}}</b> und werden von <b>{{c3::Taubheit::Hörsturz / Deafness}}</b> befallen, was jegliche akustische Information eliminiert.</div></blockquote>		
<b>{{c1::Wingman::Flügelmann / Autonome Einheit}}</b>: Gekko schickt einen kleinen Helfer aus, der Gegner <b>{{c2::aufspürt::lokalisiert}}</b> und mit einem Schlag <b>{{c3::erschüttert::betäubt / dazed}}</b>. Einzigartig: Wingman kann den Spike eigenständig <b>{{c4::platzieren oder entschärfen::planten oder defusen}}</b>.		
<b>{{c1::Dizzy::Plasma-Projektil / Blend-Geist}}</b>: Dizzy fliegt vorwärts und feuert bei Sichtkontakt <b>{{c2::Plasma-Salven::Lichtschüsse}}</b> ab, die das Sichtfeld der Gegner mit blauen Flecken <b>{{c3::obskurieren::verhüllen / blenden}}</b>. Im Gegensatz zu normalen Flashes kann man diesem Effekt nicht durch Wegschauen entkommen.		
<b>{{c1::Mosh-Pit::Schleim-Areal / Ätzende Zone}}</b>: Eine Granate, die sich nach dem Aufprall großflächig <b>{{c2::ausbreitet::verteilt}}</b>. Nach einer kurzen Verzögerung folgt eine <b>{{c3::detonation::Explosion}}</b>, die im Zentrum tödlichen Schaden anrichtet.		
<b>{{c1::Thrash::Hai-Geist / Kontrollierte Bestie}}</b>: Gekko verbindet sich mental mit Thrash, um sie durch das Areal zu <b>{{c2::manövrieren::steuern / lenken}}</b>. Bei Aktivierung stürzt sie sich auf Feinde und <b>{{c3::setzt sie fest::hinterlässt sie kampfunfähig / detoniert}}</b> in einem kleinen Radius.		
<b>{{c1::Flut::Gezeiten-Wall / Wasser-Barriere}}</b>: Harbor entsendet einen Wasserstrom, den er mit dem Fadenkreuz <b>{{c2::manövrieren::steuern / lenken}}</b> kann. Die entstehende Wand blockiert die Sicht und <b>{{c3::inhibiert::bremst / verlangsamt}}</b> jeden Spieler, der sie durchschreitet.		
<b>{{c1::Bucht::Sphären-Schild / Wasserkuppel}}</b>: Erzeugt eine schützende Zone, die durch Reaktivierung eine <b>{{c2::verstärkte Barriere::Schild-Komponente}}</b> erhält. Diese Kuppel kann <b>{{c3::Projektile::Kugeln / Beschüsse}}</b> abfangen, ist jedoch bei massivem Schaden zerstörbar.		
<b>{{c1::Sturmschwall::Gezeiten-Welle / Kaskade}}</b>: Harbor schickt eine rollende Welle nach vorne, die Gelände durchdringt. Sie dient als <b>{{c2::mobiler Sichtschutz::dynamische Deckung}}</b> und belegt getroffene Gegner mit einer starken <b>{{c3::Entschleunigung::Verlangsamung}}</b>.		
<b>{{c1::Gissung::Reckoning / Artefakt-Zorn}}</b>: Harbor entfesselt die volle Macht seines Relikts und beschwört einen <b>{{c2::Gezeiten-Impuls::Wasserschwall}}</b>. Gegner im Wirkungsbereich werden wiederholt von Geysiren anvisiert, die ihre Sicht <b>{{c3::trüben::einschränken / obskurieren}}</b> und sie verlangsamen.		
<b>{{c1::Molekularblitz::Struktur-Schwächung / Quanten-Blitz}}</b>: Ein Projektil, das Materie (Wände) durchdringt. Alle berührten Spieler werden kurzzeitig <b>{{c2::verletzlich::vulnerabel / fragil}}</b>, wodurch sie doppelten erlittenen Schaden nehmen.		
<b>{{c1::Dublette::Flow-Zustand / Fokus-Schild}}</b>: Nach einer Konzentrationsphase erzeugen besiegte Gegner Energiekugeln. Das Zerstören einer Kugel gewährt eine <b>{{c2::Energie-Panzerung::Schadens-Absorption}}</b>, die den <b>{{c3::nächsten Treffer::einmaligen Schaden}}</b> komplett neutralisiert.		
<b>{{c1::Vorsichtsmaßnahme::Kinetischer Wall / Prismatische Wand}}</b>: Eine unzerstörbare Wand aus Energie, die sich vorwärts bewegt. Sie dient als <b>{{c2::mobiler Schutzschild::dynamische Deckung}}</b>, der sämtliche Projektile und Kugeln abwehrt.		
<b>{{c1::Auftragsmord::Duell-Arena / Interdimensionaler Lockdown}}</b>: Iso schleudert eine Energiesäule aus, die ihn und den ersten getroffenen Gegner in eine <b>{{c2::isolierte Arena::Dimensionale Kammer}}</b> zieht. Dort findet ein ritueller Zweikampf statt, bis einer der Kontrahenten <b>{{c3::eliminiert::besiegt}}</b> ist.		
<b>{{c1::Aufwind::Vertikalsprung / Wind-Auftrieb}}</b>: Katapultiert Jett augenblicklich in die Luft. Diese Fähigkeit dient dazu, <b>{{c2::höhergelegene Positionen::High-Ground / Plateaus}}</b> zu erreichen oder Gegner aus einem unerwarteten Winkel zu überraschen.		
<b>{{c1::Rückenwind::Tailwind / Wind-Dash}}</b>: Nach einer kurzen Vorbereitungszeit führt Jett einen explosiven <b>{{c2::Sprint::Stoß / Vorwärtsschub}}</b> aus. Es ist ihr wichtigstes Werkzeug, um brenzligen Situationen zu entkommen oder Distanzen <b>{{c3::ruckartig::schlagartig}}</b> zu überbrücken.		
<b>{{c1::Wolkenbruch::Cloudburst / Lenk-Rauch}}</b>: Ein schnelles Projektil, das eine kurzlebige Rauchwolke erzeugt. Durch Halten der Taste lässt sich die <b>{{c2::Flugbahn::Trajektorie / Kurve}}</b> des Rauchs aktiv mit dem Fadenkreuz <b>{{c3::steuern::biegen / manipulieren}}</b>.		
<blockquote><div><b>{{c1::Klingensturm::Blade Storm / Messer-Salve}}</b>: Beschwört schwebende Wurfmesser mit <b>{{c2::perfekter Präzision::hundertprozentiger Genauigkeit}}</b> (auch in der Bewegung). Ein Kopfschuss ist sofort <b>{{c3::letal::tödlich}}</b>, und bei einer Eliminierung wird das gesamte Arsenal <b>{{c4::restituiert::wiederhergestellt / aufgefüllt}}</b>.</div></blockquote>		
<b>{{c1::BLEND/GRANATE::Flash-Modul / Licht-Emittent}}</b>: Eine Granate mit zwei Wurfmodi. Während der Überhandwurf eine <b>{{c2::Latenz::Verzögerung}}</b> besitzt, detoniert der Unterhandwurf fast <b>{{c3::instantan::sofort / augenblicklich}}</b>, um Gegner im Sichtfeld zu blenden.		
<blockquote><div><b>{{c1::NULL/PUNKT::Unterdrückungsklinge / Suppression-Messer}}</b>: Ein Wurfmesser, das beim Aufprall ein Feld erzeugt, welches gegnerische Fähigkeiten <b>{{c2::neutralisiert::deaktiviert / unterdrückt}}</b>. Es ist das ultimative Werkzeug zur <b>{{c3::Informationsgewinnung::Aufklärung / Scouting}}</b>, da es getroffene Ziele namentlich anzeigt.</div></blockquote><div></div>		
<b>{{c1::FRAG/MENT::Explosions-Cluster / Splitter-Detonator}}</b>: Ein Sprengsatz, der am Boden haftet und in <b>{{c2::Intervallen::Impulsen / Schüben}}</b> mehrfach explodiert. Im <b>{{c3::Epizentrum::Kernbereich / Mittelpunkt}}</b> der Detonation ist der Schaden nahezu absolut tödlich.		
<b>{{c1::NULL/CMD::Polarisierungs-Überladung / Nullpunkt-Kommando}}</b>: KAY/O emittiert massive Energie-Impulse, die Feinde global <b>{{c2::stumm schalten::silencen / unterdrücken}}</b>. Sollte er fallen, geht er in einen kritischen Zustand über und kann von Verbündeten <b>{{c3::restabilisiert::reanimiert / repariert}}</b> werden.		
<b>{{c1::Geschützturm::Autonome Sentry / Selbstschussanlage}}</b>: Ein stationärer Apparat, der Gegner in einem <b>{{c2::Radius::Winkel / Sichtfeld}}</b> von 180° unter Beschuss nimmt. Er dient primär zur <b>{{c3::Frühwarnung::Feinderkennung / Spotting}}</b> und verlangsamt Ziele durch konstante Treffer.		
<b>{{c1::Alarmbot::Detektions-Drohne / Kontakt-Mine}}</b>: Ein verdeckter Roboter, der Eindringlinge <b>{{c2::aufspürt::jagt / verfolgt}}</b>. Bei der Detonation erleidet das Ziel den Zustand <b>{{c3::Verwundbar::Vulnerable / fragil}}</b>, wodurch jeder weitere Schaden verdoppelt wird.		
<b>{{c1::Nanoschwarm::Nanoschwarm-Granate / Nano-Molly}}</b>: Eine Wurfwaffe, die sich nach der Landung <b>{{c2::tarnt::unsichtbar macht / verschleiert}}</b>. Bei manueller Aktivierung entfesselt sie ein Feld aus Nanorobotern, das <b>{{c3::Schaden über Zeit::Damage over Time / Erosion}}</b> verursacht.		
<b>{{c1::Abriegelung::Lockdown / Eindämmungs-Feld}}</b>: Nach einer ausgedehnten <b>{{c2::Initialisierungsphase::Aufladezeit / Countdown}}</b> werden alle Gegner im enormen Wirkungsbereich <b>{{c3::festgesetzt::gehindert / entwaffnet}}</b>. Das Gerät ist das ultimative Werkzeug, um ein Areal komplett zu <b>{{c4::räumen::säubern / clearen}}</b>.		
<b>{{c1::Verachtung für die Schwachen::Exekutions-Schlag / Todesstoß}}</b>: Verursacht massiven <b>{{c2::prozentualen magischen Schaden::skalierenden Schaden}}</b>, sobald die Lebenspunkte des Ziels unter eine kritische <b>{{c3::Schwelle::Marke}}</b> fallen. Dies sichert Zed eine enorme Überlegenheit beim <b>{{c4::Last-Hitting::Versetzen des letzten Schlages}}</b>.		
<blockquote><div><b>{{c1::Klingen-Shuriken::Schatten-Wurfmesser / Fernangriff}}</b>: Zed und seine Klone feuern Projektile ab, die alle getroffenen Einheiten <b>{{c2::durchdringen::passieren}}</b>. Der Schaden nimmt nach dem ersten getroffenen Ziel leicht ab, was präzise <b>{{c3::Ausrichtung::Positionierung}}</b> erfordert.</div></blockquote><div></div>		
<b>{{c1::Lebender Schatten::Mimikry / Schatten-Projektion}}</b>: Zed projiziert ein Abbild seiner selbst. Durch Reaktivierung kann er mit dem Schatten <b>{{c2::den Platz tauschen::translozieren / die Position wechseln}}</b>. Das Treffen derselben Fähigkeit durch Zed und seinen Schatten gewährt eine <b>{{c3::Energierückerstattung::Ressourcen-Regeneration}}</b>.		
<b>{{c1::Schattenschlag::Schatten-Wirbel / Nahkampf-Hieb}}</b>: Ein kreisförmiger Schlag, der Schaden im Umkreis verursacht. Wenn ein Schatten diesen Schlag ausführt, wird das Ziel <b>{{c2::verlangsamt::gebremst / entschleunigt}}</b>, was die Chance erhöht, die Q-Fähigkeit zu treffen.		
<b>{{c1::Zeichen des Todes::Todesmarkierung / Finaler Schatten}}</b>: Zed wird kurzzeitig <b>{{c2::unangreifbar::nicht anvisierbar / untargetable}}</b> und markiert sein Opfer. Nach einer Verzögerung <b>{{c3::detoniert::löst aus}}</b> das Zeichen und verursacht einen Teil des während der Markierung erlittenen Schadens erneut als <b>{{c4::Burst-Schaden::Schaden-Spitze}}</b>.		
<blockquote><div><b>{{c1::Petrizitwirbel::Magie-Ladung / Ketten-Aura}}</b>: Nach einer Fähigkeit speichert Sylas Energie in seinen Fesseln. Der nächste Schlag löst einen <b>{{c2::Flächenschaden::AoE-Effekt / Rundumschlag}}</b> aus und gewährt ihm einen Schub an <b>{{c3::Angriffstempo::Attack-Speed / Schlagfrequenz}}</b>.</div></blockquote><div></div>		
<b>{{c1::Gekreuzte Ketten::Peitschenhieb / Detonations-Kreuz}}</b>: Sylas lässt seine Ketten an einem Punkt kollidieren, was Gegner <b>{{c2::entschleunigt::verlangsamt}}</b>. Die anschließende <b>{{c3::Instabilität::Explosion / Magie-Entladung}}</b> am Schnittpunkt verursacht massiven Folgeschaden.		
<b>{{c1::Königsmörder::Exekutions-Sturz / Blutdurst-Hieb}}</b>: Ein gezielter Sprung auf den Feind, der umso mehr Schaden anrichtet, je niedriger dessen Leben ist. Gleichzeitig gewährt der Treffer Sylas massiven <b>{{c2::Sustain::Heilung / Regeneration}}</b>, was ihn in Duellen extrem zäh macht.		
<b>{{c1::Davonstehlen / Entführen::Abgefangene Flucht / Ketten-Greifer}}</b>: Ein zweiteiliger Skill. Zuerst führt Sylas einen kurzen <b>{{c2::Dash::Satz / Vorstoß}}</b> aus, danach schleudert er seine Ketten, um sich an einen Gegner zu <b>{{c3::heranzuziehen::anketten / heranzugleiten}}</b> und diesen kurz zu betäuben.		
<blockquote><div><b>{{c1::Ultimative Übernahme::Hijack / Usurpation}}</b>: Sylas kopiert die <b>{{c2::Signatur-Fähigkeit::Ultimative Kraft}}</b> eines Gegners. Er kann diese gestohlene Macht für eine begrenzte Zeit <b>{{c3::adaptieren::übernehmen / gegen den Feind wenden}}</b>, ohne seine eigenen Skalierungen zu verlieren.</div></blockquote>		
<blockquote><div><b>{{c1::Leerenstein::Magie-Resistenz / Geister-Gang}}</b>: Kassadin besitzt eine natürliche <b>{{c2::Mitigierung::Abschwächung / Reduktion}}</b> gegen magischen Schaden. Zudem ignoriert er die <b>{{c3::Kollision::Einheiten-Sperre}}</b>, was es ihm erlaubt, sich ungehindert durch Vasallen zu bewegen.</div></blockquote><div></div>		
<b>{{c1::Kugel der Leere::Nichtigkeits-Sphäre / Stumm-Projektil}}</b>: Ein gezielter Schuss, der gegnerische <b>{{c2::Kanalisierungen::Konzentration / Channeling}}</b> (wie Katas Ulti) sofort abbricht. Die Restenergie manifestiert sich als <b>{{c3::Arkaner Schutzschild::Magie-Barriere}}</b>, der nur magischen Schaden absorbiert.		
<blockquote><div><b>{{c1::Leerenklinge::Nether-Klinge / Mana-Raub}}</b>: Verstärkt Kassadins Klinge permanent. Die Aktivierung lässt seinen nächsten Schlag massiv <b>{{c2::skalieren::stärker werden}}</b> und gewährt ihm eine signifikante <b>{{c3::Mana-Rückerstattung::Ressourcen-Wiederherstellung}}</b>, besonders gegen Champions.</div></blockquote><div></div>		
<b>{{c1::Energiewelle::Leeren-Puls / Schockwelle}}</b>: Diese Fähigkeit muss durch Zauber in der Umgebung erst <b>{{c2::akkumuliert::aufgeladen / gesammelt}}</b> werden. Sobald bereit, stößt Kassadin eine <b>{{c3::kegelförmige Salve::fächerförmige Welle}}</b> aus, die Schaden verursacht und Feinde verlangsamt.		
<blockquote><div><b>{{c1::Leerenwanderer::Riss-Sprung / Rift-Walk}}</b>: Kassadin teleportiert sich über kurze Distanzen. Jede aufeinanderfolgende Nutzung innerhalb weniger Sekunden <b>{{c2::potenziert::vervielfacht / steigert}}</b> sowohl den Schaden als auch die <b>{{c3::Manakosten::Ressourcen-Aufwand}}</b>.</div></blockquote>		
<blockquote><div><b>{{c1::Manabarriere::Notstrom-Schild / Statischer Schutz}}</b>: Sobald Blitzcranks Lebenspunkte unter einen <b>{{c2::Schwellenwert::Grenzwert}}</b> fallen, generiert er einen Schild. Dessen Stärke ist proportional zu seinem aktuellen <b>{{c3::Manapool::Energiereservoir}}</b>, was ihn in brenzligen Momenten überraschend zäh macht.</div></blockquote><div></div>		
